id,x_pos,y_pos,dist0,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10,dist11,dist12,dist13,dist14,dist15,dist16,dist17,dist18,dist19,dist20,dist21,dist22,dist23,dist24,dist25,dist26,dist27,dist28,dist29,dist30,dist31,dist32,dist33,dist34,dist35,dist36,dist37,dist38,dist39,dist40,dist41,dist42,dist43,dist44,dist45,dist46,dist47,dist48,dist49,dist50,dist51,dist52,dist53,dist54,dist55,dist56,dist57,dist58,dist59,dist60,dist61,dist62,dist63,dist64,dist65,dist66,dist67,dist68,dist69,dist70,dist71,dist72,dist73,dist74,dist75,dist76,dist77,dist78,dist79,dist80,dist81,dist82,dist83,dist84,dist85,dist86,dist87,dist88,dist89,dist90,dist91,dist92,dist93,dist94,dist95,dist96,dist97,dist98,dist99,dist100,dist101,dist102,dist103,dist104,dist105,dist106,dist107,dist108,dist109,dist110,dist111,dist112,dist113,dist114,dist115,dist116,dist117,dist118,dist119,dist120,dist121,dist122,dist123,dist124,dist125,dist126,dist127,dist128,dist129,dist130,dist131,dist132,dist133,dist134,dist135,dist136,dist137,dist138,dist139,dist140,dist141,dist142,dist143,dist144,dist145,dist146,dist147,dist148,dist149,dist150,dist151,dist152,dist153,dist154,dist155,dist156,dist157,dist158,dist159,dist160,dist161,dist162,dist163,dist164,dist165,dist166,dist167,dist168,dist169,dist170,dist171,dist172,dist173,dist174,dist175,dist176,dist177,dist178,dist179,dist180,dist181,dist182,dist183,dist184,dist185,dist186,dist187,dist188,dist189,dist190,dist191,dist192,dist193,dist194,dist195,dist196,dist197,dist198,dist199,dist200,dist201,dist202,dist203,dist204,dist205,dist206,dist207,dist208,dist209,dist210,dist211,dist212,dist213,dist214,dist215,dist216,dist217,dist218,dist219,dist220,dist221,dist222,dist223,dist224,dist225,dist226,dist227,dist228,dist229,dist230,dist231,dist232,dist233,dist234,dist235,dist236,dist237,dist238,dist239,dist240,dist241,dist242,dist243,dist244,dist245,dist246,dist247,dist248,dist249,dist250,dist251,dist252,dist253,dist254,dist255,dist256,dist257,dist258,dist259,dist260,dist261,dist262,dist263,dist264,dist265,dist266,dist267,dist268,dist269,dist270,dist271,dist272,dist273,dist274,dist275,dist276,dist277,dist278,dist279,dist280,dist281,dist282,dist283,dist284,dist285,dist286,dist287,dist288,dist289,dist290,dist291,dist292,dist293,dist294,dist295,dist296,dist297,dist298,dist299
163,462,111,36,32,74,59,55,85,87,42,71,61,76,53,7,47,34,6,91,23,71,24,13,95,93,23,32,16,88,12,93,25,83,4,13,96,87,8,14,11,23,22,22,100,53,71,30,93,42,69,14,78,17,46,55,19,23,100,13,88,2,46,82,33,40,56,18,10,69,60,55,39,72,63,21,62,54,17,52,95,1,69,74,61,95,3,14,8,92,50,19,84,89,42,83,36,75,88,67,96,43,2,44,99,55,24,44,95,45,81,47,98,95,78,17,54,85,83,52,85,38,23,28,52,81,42,39,12,74,40,4,72,74,61,68,6,38,94,3,53,29,53,86,94,58,20,93,91,86,71,89,26,27,55,83,50,59,43,65,20,12,61,76,8,73,0,76,37,66,86,16,96,91,5,47,20,38,59,37,37,78,26,38,12,19,68,78,20,82,81,14,37,34,46,93,77,15,43,2,48,78,29,67,54,97,29,63,28,41,68,48,84,96,28,81,44,59,87,94,42,60,47,1,82,94,80,58,74,56,58,62,10,34,27,93,76,25,29,61,53,84,83,21,40,58,9,27,99,53,69,61,79,92,36,51,99,75,76,33,97,78,100,8,19,65,88,81,51,75,52,90,64,10,73,13,92,13,61,74,71,67,24,73,51,58,80,97,58,57,84,7,65,73,13,21,80,38,10,33,1,30,54
164,503,212,5,72,43,3,17,14,20,43,11,38,21,43,63,45,10,25,2,7,5,82,39,95,1,63,23,31,81,22,27,24,25,50,36,28,5,71,71,18,88,80,30,32,15,72,43,91,57,4,75,49,52,17,10,48,91,59,50,69,81,50,93,43,60,77,91,55,69,10,75,61,52,70,10,52,26,26,70,28,59,63,55,50,76,77,34,74,76,3,56,72,46,48,1,24,3,31,56,38,4,83,29,82,54,45,55,62,52,82,91,50,10,65,99,1,30,82,67,88,23,70,27,2,63,8,71,36,37,53,85,14,34,12,58,27,71,50,54,3,16,53,1,40,53,62,99,21,58,59,51,82,81,99,82,9,0,17,33,55,5,8,94,18,82,76,0,46,11,59,52,51,15,80,37,70,22,25,26,45,26,89,57,63,75,10,80,9,97,30,29,67,45,98,9,57,10,97,31,74,54,76,16,30,48,72,29,42,92,32,10,21,57,37,93,42,34,90,92,43,35,56,16,40,55,68,70,15,60,13,30,53,92,11,21,62,58,88,62,2,37,41,75,41,15,52,39,33,42,41,6,89,34,64,0,75,35,83,58,75,23,79,61,41,31,87,67,45,79,85,67,7,20,79,22,84,0,47,69,56,94,12,41,82,89,41,28,92,11,97,52,40,81,15,15,66,74,58,100,7,20,12
165,86,336,10,20,41,26,17,25,19,96,48,59,20,96,37,86,20,11,59,26,73,38,77,29,87,52,27,60,8,3,25,7,0,100,37,38,15,60,17,72,23,47,4,68,61,22,95,49,66,35,0,72,80,34,58,13,31,94,50,65,67,31,88,6,89,7,36,82,48,77,47,94,86,72,47,55,82,3,62,19,88,55,22,27,86,5,9,37,98,67,92,17,65,17,50,72,80,48,0,87,85,66,67,78,86,44,46,79,48,95,70,18,16,81,16,27,43,61,49,55,19,18,78,31,84,13,76,39,78,27,39,77,17,37,31,6,80,48,4,94,93,36,24,22,6,36,94,81,86,6,79,11,25,67,58,84,66,31,55,71,19,84,13,77,66,37,46,0,82,65,72,5,33,51,25,80,89,46,22,20,93,14,28,53,26,24,86,1,100,14,47,5,45,63,20,88,4,100,12,100,84,90,0,8,12,0,94,35,40,88,96,25,57,13,72,71,30,28,42,87,35,70,99,38,11,79,93,38,87,94,96,80,90,42,51,59,23,19,75,76,90,97,51,38,99,95,52,94,64,94,37,42,81,37,52,22,34,8,32,93,81,44,48,76,45,10,47,92,49,90,7,7,28,80,21,33,93,31,94,43,88,32,70,77,81,0,82,68,0,71,45,22,92,51,42,19,58,26,47,46,29,18
166,334,4,16,39,6,54,75,7,74,1,6,23,89,6,5,85,69,56,66,61,58,27,47,72,81,49,70,29,94,48,81,15,27,21,47,59,15,11,92,100,96,21,100,89,33,48,26,52,41,93,44,34,24,78,96,71,53,37,40,48,82,87,79,100,0,74,36,14,94,73,22,95,94,33,16,77,29,80,6,59,51,94,84,2,19,5,96,44,7,13,68,75,60,63,22,8,75,82,66,62,65,86,79,22,61,23,45,0,14,14,1,86,60,9,12,55,35,62,85,16,77,99,18,59,88,42,96,77,33,47,25,85,32,70,10,3,56,41,86,6,83,3,25,31,36,67,62,96,91,7,47,15,90,100,82,9,31,1,75,7,12,98,40,70,56,66,11,82,0,25,34,69,30,15,80,89,29,18,26,46,32,20,71,69,83,44,82,19,76,23,44,53,96,5,48,19,64,74,74,71,65,2,32,58,25,60,5,21,5,58,92,50,11,7,19,76,99,0,45,11,63,27,76,25,53,77,66,5,5,81,6,59,45,6,11,30,59,85,73,79,62,23,17,80,88,98,72,38,38,39,10,0,8,87,59,4,55,83,69,44,66,26,73,89,59,66,84,17,50,82,48,54,38,31,37,30,6,28,0,12,30,44,32,90,66,56,12,94,50,93,17,91,64,49,16,48,5,92,66,6,31,80
167,250,382,67,96,77,94,72,41,45,67,55,70,30,66,94,37,72,18,97,49,67,4,4,3,23,56,27,51,62,51,100,39,45,26,2,35,13,58,83,97,99,48,31,16,18,24,48,51,81,68,85,82,53,96,94,32,25,6,38,81,36,33,90,53,68,99,72,68,93,14,97,4,54,94,89,66,100,18,7,61,62,45,18,40,89,76,9,51,84,9,23,66,45,29,34,30,99,20,91,21,93,72,15,99,6,2,41,9,31,70,26,11,39,94,28,57,36,66,58,14,20,36,18,91,35,56,1,31,29,69,14,84,11,15,2,52,69,87,41,11,55,37,31,92,9,22,38,54,53,87,42,78,1,40,8,85,91,77,96,73,11,55,25,64,37,86,59,65,25,0,91,4,7,2,0,1,99,67,74,97,4,2,96,89,77,45,41,95,35,29,37,15,48,53,92,53,51,45,99,68,43,29,88,50,37,11,21,94,37,23,72,92,42,14,30,34,18,41,31,35,38,100,57,68,13,4,26,52,61,11,74,32,73,72,99,41,14,42,69,11,33,60,100,62,84,17,43,15,98,5,84,20,30,55,87,19,14,49,50,41,4,40,88,53,18,0,78,84,43,88,36,54,25,62,85,63,49,98,28,58,38,33,31,55,93,59,50,73,70,91,78,36,47,31,30,51,100,8,0,1,85,73
168,424,418,71,4,31,41,94,29,83,19,8,23,36,68,85,97,13,57,19,8,92,29,13,17,29,77,18,67,60,35,85,2,0,81,14,27,22,17,2,78,90,17,92,46,58,15,24,96,79,97,62,62,44,4,4,78,98,53,30,94,62,31,18,1,36,47,35,68,99,71,20,66,78,99,19,24,44,23,44,45,7,73,60,64,14,12,95,9,31,67,1,59,95,36,67,14,37,97,52,38,96,33,50,93,5,88,33,11,92,84,41,83,40,50,71,62,54,9,89,47,46,35,16,97,36,86,57,63,59,47,36,96,56,26,55,42,13,14,29,95,3,14,26,79,33,15,75,97,4,56,99,14,65,47,39,24,75,10,71,8,20,38,34,16,67,16,52,72,34,91,0,50,49,79,67,96,90,53,85,5,26,51,70,15,35,9,35,26,43,78,5,89,2,38,91,44,38,23,57,31,51,98,97,97,53,70,64,64,71,13,29,17,73,55,76,61,6,54,96,76,45,11,59,35,22,45,73,61,7,22,80,74,61,79,28,15,13,40,73,23,81,45,94,54,86,86,85,60,5,55,76,79,8,55,10,74,60,59,26,100,12,20,90,46,2,33,20,60,9,1,15,79,46,1,70,9,91,86,83,63,6,32,0,8,52,78,94,22,92,89,14,85,56,36,36,69,67,69,35,49,0,7
169,177,303,85,88,47,82,9,27,79,8,82,86,55,83,9,79,63,30,100,72,15,15,82,53,59,36,27,75,87,81,26,7,99,21,51,27,19,41,32,19,17,93,15,52,20,59,78,32,76,27,16,80,92,85,96,53,44,69,31,49,30,68,81,47,43,1,14,80,37,92,13,74,97,53,92,2,33,100,15,12,71,82,22,93,85,50,89,31,28,44,23,67,35,75,73,77,36,16,65,53,70,30,30,32,23,41,72,29,70,44,20,50,77,1,79,25,21,74,17,2,11,43,96,21,78,47,27,53,78,27,6,38,71,24,10,24,72,0,42,44,94,66,84,42,96,51,46,9,51,49,77,2,49,27,0,27,83,80,29,70,6,27,45,82,12,96,51,5,69,4,50,0,83,29,31,44,98,96,1,44,55,21,63,93,9,17,25,74,8,86,82,54,55,49,35,30,88,34,39,48,86,53,47,8,93,60,79,33,59,61,97,46,36,87,75,86,78,3,43,74,24,22,83,0,88,12,59,78,32,67,16,98,57,45,34,21,15,67,66,46,43,65,26,1,50,30,7,89,35,5,46,22,78,19,49,59,71,75,60,87,68,31,90,94,90,48,53,14,3,80,83,13,46,46,26,37,12,81,59,88,41,51,37,55,17,70,29,21,9,54,99,10,87,80,91,80,64,77,27,45,32,44
170,73,56,97,4,63,14,86,61,86,47,100,99,45,21,87,96,35,67,51,52,23,44,64,86,62,40,61,89,96,45,26,50,85,64,93,57,32,39,92,97,96,71,16,67,30,64,35,29,54,27,85,65,42,12,35,87,10,16,98,85,65,95,28,66,18,78,87,17,50,17,3,90,9,100,100,64,39,97,80,71,14,4,48,37,19,75,40,94,32,68,41,68,18,45,61,76,64,90,60,20,19,8,50,84,46,37,26,17,65,7,30,53,32,93,85,75,15,10,33,20,19,15,98,11,86,100,10,66,0,21,37,22,27,35,43,64,55,83,95,46,17,96,51,49,59,31,7,38,74,29,47,20,35,87,10,58,13,94,11,9,89,43,46,62,20,91,15,33,30,7,49,83,0,93,93,44,17,1,82,1,56,8,86,30,12,56,71,7,36,24,2,43,64,47,42,59,2,20,25,40,23,58,65,10,96,4,89,24,70,48,58,44,9,19,55,82,63,19,7,84,84,15,71,34,31,68,13,3,83,97,98,12,96,71,35,91,38,34,29,90,62,56,66,84,24,38,93,5,86,39,46,79,69,83,23,4,79,94,70,52,21,42,60,81,71,10,37,79,14,39,47,43,91,76,51,94,10,62,68,34,73,69,60,41,11,19,82,76,61,21,57,93,56,68,2,21,10,78,87,21,10,55
171,187,337,73,90,15,42,88,49,39,6,98,83,90,24,24,2,97,58,66,8,10,57,75,32,0,59,15,59,100,80,65,94,53,83,95,69,70,90,53,5,45,72,52,94,95,100,87,27,92,95,56,80,46,21,49,75,53,56,21,48,31,8,12,60,62,64,92,46,56,27,68,60,94,7,69,87,20,82,55,9,31,99,17,94,8,30,34,78,83,84,31,47,54,39,71,70,68,23,16,2,8,42,9,49,99,100,1,50,95,97,100,17,42,36,82,87,26,67,96,40,88,47,55,17,89,45,51,74,74,49,69,62,81,55,53,7,87,26,84,68,22,4,19,84,22,79,18,9,13,25,49,38,79,89,69,91,80,8,36,69,10,45,86,43,61,5,80,51,15,2,79,29,93,0,38,63,49,69,5,62,35,22,57,77,2,32,95,99,3,35,0,16,81,99,70,0,75,25,23,52,84,23,29,76,68,36,92,2,78,70,28,54,26,60,48,52,37,0,50,52,79,81,66,80,29,29,94,84,26,47,36,96,68,24,9,42,53,84,33,64,89,99,73,63,62,4,4,26,3,46,93,88,67,81,87,89,54,69,36,92,53,94,20,59,77,10,69,81,51,1,32,59,29,30,92,10,65,26,90,53,29,5,23,34,36,71,77,8,50,48,72,11,93,23,18,43,7,8,62,73,79,69
172,71,224,0,87,91,23,92,37,28,99,96,90,44,29,89,12,8,81,86,38,0,82,11,25,66,71,50,39,34,65,93,86,66,84,25,6,58,26,89,25,80,58,54,90,63,9,76,2,49,56,64,17,94,11,32,71,11,19,25,26,55,57,25,16,85,41,85,11,71,4,82,21,35,56,6,0,97,74,80,79,48,92,58,37,54,11,76,79,25,91,11,100,23,30,9,49,87,100,48,74,52,29,96,61,25,16,22,86,1,93,99,94,33,79,24,72,84,40,58,69,98,49,39,1,67,11,54,74,16,71,67,10,56,55,30,18,40,62,61,83,61,90,12,13,41,0,27,100,92,43,47,51,9,8,21,30,58,58,12,39,62,44,31,20,9,47,37,25,80,0,67,31,93,38,0,81,92,96,41,35,13,44,3,62,4,89,72,46,57,95,70,11,46,10,14,69,79,48,50,9,51,67,61,49,24,38,33,42,12,41,58,88,65,86,92,39,41,53,93,37,95,89,51,33,72,15,96,95,95,32,34,98,66,37,24,58,39,91,59,82,47,22,57,2,63,82,73,29,76,94,85,1,30,60,51,91,18,88,4,95,40,17,39,10,100,40,14,96,28,26,7,33,99,32,86,23,62,22,31,59,62,82,80,50,51,80,11,7,65,20,75,89,90,7,34,75,29,50,30,60,97,5
173,33,452,98,25,69,62,49,90,10,96,84,25,7,30,12,35,53,46,87,14,79,39,85,81,64,17,57,26,63,55,93,4,27,21,25,90,57,22,9,5,39,21,46,53,33,61,75,76,61,66,55,17,95,73,17,66,46,20,11,77,43,57,28,24,24,86,85,54,29,69,4,42,85,64,55,69,24,55,87,41,59,70,33,92,83,27,89,12,42,32,38,31,95,20,37,18,54,36,59,9,57,3,68,14,50,77,30,16,80,34,15,93,36,33,14,46,22,91,8,6,44,23,73,53,1,8,57,77,98,0,95,46,37,70,7,0,4,13,53,50,46,83,8,45,25,2,12,44,1,89,34,82,70,29,17,97,45,88,65,20,63,31,40,100,96,20,70,80,89,1,96,44,44,63,81,0,94,90,30,74,17,94,23,8,31,71,5,63,89,57,79,39,8,91,48,98,23,32,46,87,40,31,73,45,95,63,43,60,29,51,19,43,68,46,0,84,71,19,35,65,9,95,76,58,100,88,98,40,39,59,5,36,16,91,25,3,25,0,54,2,25,18,34,75,7,45,46,85,3,92,8,0,96,38,20,28,33,52,11,58,92,14,74,35,25,17,22,39,59,46,93,69,12,2,88,46,88,5,42,89,15,71,57,19,82,77,58,18,97,12,50,59,79,10,3,72,2,75,7,86,66,24
174,343,42,22,3,91,91,20,38,64,65,19,16,38,17,55,37,56,36,31,44,86,78,48,79,94,97,95,72,74,60,81,45,61,58,11,25,12,41,35,30,7,43,89,100,65,68,29,16,41,87,8,50,36,29,21,9,51,54,81,76,75,93,96,40,90,45,36,99,53,35,73,98,83,71,99,73,18,50,59,9,64,40,52,27,36,81,17,78,45,18,37,60,46,45,34,36,22,71,21,38,62,37,6,34,57,70,21,23,72,94,45,52,100,6,2,65,46,24,87,0,17,68,89,67,16,40,47,21,95,14,62,53,41,43,68,17,77,74,0,92,31,31,80,13,33,63,33,75,94,93,23,89,80,26,41,48,49,19,76,84,29,28,18,56,90,38,22,89,29,99,90,98,17,49,92,94,0,51,54,79,4,100,41,94,32,17,62,87,29,92,57,49,13,23,3,92,22,6,14,24,83,87,26,84,84,82,74,81,35,53,80,70,29,41,3,58,17,87,40,91,6,43,16,83,4,94,52,78,46,23,81,73,17,14,51,8,74,67,8,91,28,6,70,77,32,56,7,64,63,28,59,93,75,12,10,91,99,1,90,16,40,48,7,31,20,98,58,79,5,48,38,97,57,95,58,73,25,96,98,50,82,78,68,99,84,92,30,91,87,45,52,2,92,20,91,59,44,89,6,93,35,46
175,284,442,5,15,81,80,59,6,7,21,85,29,46,57,86,72,48,14,17,55,94,70,64,89,39,7,57,45,36,77,78,92,20,59,59,31,96,38,99,10,48,40,3,72,6,38,39,14,58,35,45,42,70,21,10,86,24,56,100,56,27,66,68,10,64,54,23,19,18,31,48,24,92,66,61,67,98,81,33,82,48,19,75,1,83,83,38,68,43,19,62,12,40,47,75,87,78,37,41,34,45,64,35,52,27,75,83,92,42,45,22,7,5,90,65,29,87,56,53,90,68,88,50,44,8,10,28,84,93,9,70,38,1,86,75,0,7,6,73,90,31,38,75,71,85,71,92,15,37,93,80,44,6,6,55,78,15,21,29,32,84,0,74,28,84,59,25,46,18,67,53,96,1,69,96,90,51,0,20,70,86,12,6,74,48,36,46,19,49,22,62,89,88,20,93,75,79,80,51,30,16,66,35,10,35,54,26,56,100,50,19,98,20,58,73,95,9,26,71,56,80,56,74,16,19,29,71,74,32,93,54,39,74,46,22,0,86,68,34,65,89,83,12,87,15,24,86,5,5,84,72,75,24,92,38,37,58,0,78,12,52,5,86,87,8,27,55,78,64,50,44,21,36,61,85,81,3,15,45,97,43,31,58,65,9,99,72,45,62,26,98,64,26,61,24,97,43,82,17,4,37,96
176,346,492,82,6,72,94,67,67,68,34,33,60,50,66,80,13,26,24,88,30,9,44,97,89,63,77,83,54,76,83,16,58,49,27,5,13,51,29,50,69,12,67,93,39,35,16,50,62,74,69,45,50,90,63,31,10,38,4,61,70,50,90,83,68,5,91,99,93,2,78,29,29,2,97,5,48,74,46,17,40,95,5,70,97,62,48,87,46,67,58,75,15,41,33,46,85,60,3,43,11,71,99,95,30,64,20,18,87,83,73,3,13,66,63,17,98,52,16,46,87,58,80,100,61,0,58,7,10,34,60,17,4,48,17,70,26,21,76,16,73,62,85,2,75,7,4,26,17,11,92,49,41,87,78,26,40,30,40,48,27,11,26,57,53,31,37,26,22,26,74,85,1,82,5,41,30,54,20,0,18,89,84,69,37,84,14,7,76,60,65,8,83,14,98,93,89,90,53,41,16,89,52,41,44,73,96,81,64,10,86,99,21,33,54,60,23,12,93,12,52,62,85,67,39,22,100,86,9,21,57,53,47,14,40,39,30,72,22,51,94,16,48,40,36,72,96,10,55,84,52,22,14,43,31,39,35,33,97,91,13,11,83,44,67,0,30,73,93,14,11,20,47,81,10,85,67,27,28,89,57,6,98,59,33,14,40,65,69,24,42,21,43,90,29,94,25,76,31,47,48,39,5
177,184,325,65,61,16,24,36,63,85,94,52,17,51,54,80,19,42,96,100,65,10,84,42,20,53,64,100,70,70,29,7,68,42,68,66,87,62,31,39,13,97,90,70,12,82,5,12,38,12,50,21,78,25,53,89,79,87,83,2,42,97,36,28,73,98,58,58,68,82,76,37,3,46,70,91,27,44,4,3,14,33,78,41,5,8,85,46,79,87,53,23,48,89,42,35,36,71,93,65,72,42,13,24,81,72,93,22,27,11,83,46,17,92,29,79,42,11,9,5,52,83,26,63,59,1,38,1,71,42,29,23,15,57,9,54,9,63,57,65,77,71,58,84,38,85,67,0,11,10,35,68,53,17,71,87,70,84,54,79,37,41,24,78,75,8,37,45,20,46,97,5,44,1,62,35,74,79,70,18,0,55,33,2,78,36,56,58,51,50,46,60,64,30,45,98,2,17,6,51,25,12,66,44,78,25,85,40,61,75,59,73,60,24,100,94,37,35,9,82,64,82,56,78,5,28,19,10,54,24,40,84,62,46,36,13,11,4,78,51,85,47,70,28,48,43,39,53,8,69,20,44,58,10,68,65,80,41,71,88,59,6,35,62,0,5,6,90,90,50,15,2,33,56,7,43,85,1,100,89,95,20,22,61,2,25,86,46,80,78,96,83,93,80,40,95,26,9,23,0,71,47,22
178,341,250,50,90,93,8,12,80,6,12,32,4,97,33,52,47,47,93,99,23,11,36,69,97,45,44,13,0,51,2,96,62,24,28,82,98,86,66,95,24,22,30,66,88,89,19,16,61,40,9,60,46,17,56,45,29,11,37,81,62,52,4,74,80,16,13,2,91,99,49,49,99,99,29,94,84,71,33,19,91,93,18,48,44,63,6,96,94,12,72,35,79,17,77,77,56,53,33,32,42,93,7,71,11,69,3,36,81,16,91,82,48,26,63,81,14,12,65,31,49,58,76,3,41,25,75,21,78,42,23,63,29,57,84,58,21,76,69,70,76,74,98,96,98,63,14,68,59,95,79,93,26,12,43,34,83,34,28,38,88,56,44,90,50,100,78,26,93,32,4,26,55,56,35,13,17,4,86,89,55,0,94,65,87,42,0,71,70,74,47,96,95,53,4,24,36,86,40,40,58,80,36,72,40,92,99,18,77,40,55,67,79,34,72,25,67,6,87,74,84,8,1,84,34,99,83,70,11,100,29,28,43,62,29,88,87,79,39,80,43,39,79,89,51,21,47,70,58,70,93,20,17,83,38,69,29,74,25,12,88,8,69,34,86,95,47,71,16,46,37,51,38,17,25,93,34,87,67,19,44,11,30,79,52,4,50,48,15,42,93,19,37,85,75,91,74,89,45,25,46,60,52
179,223,531,34,30,61,39,97,32,2,15,6,42,23,49,80,70,36,19,59,100,44,69,21,56,45,22,8,29,64,94,44,9,31,11,89,10,5,58,93,6,47,65,20,50,7,1,62,1,33,40,86,6,33,17,19,2,25,9,76,10,91,37,97,45,61,62,8,61,23,55,48,36,74,99,60,24,33,59,65,0,33,99,20,82,72,5,43,71,11,40,15,13,36,93,59,67,4,57,40,11,47,86,94,67,94,38,42,12,25,17,81,26,18,35,71,94,44,100,59,7,95,25,70,60,62,84,100,13,82,90,71,56,55,98,34,58,51,80,49,38,60,28,59,88,85,35,32,40,95,74,78,27,59,25,11,90,67,83,49,87,25,74,18,80,91,26,89,14,20,2,51,21,8,22,44,94,100,12,84,33,94,0,4,61,72,76,10,12,30,96,22,80,29,25,83,52,36,85,68,41,98,38,83,23,7,22,58,27,5,24,75,9,69,9,20,44,96,82,13,4,91,47,6,29,31,16,91,54,37,8,23,41,89,3,7,69,73,82,55,53,42,21,65,83,49,51,29,42,12,58,56,24,54,62,68,83,90,26,81,58,74,76,23,32,58,78,17,66,68,9,78,37,65,93,97,2,79,88,21,14,36,24,93,38,4,4,10,74,98,10,34,32,26,15,16,21,19,4,46,17,15,58
180,295,388,11,51,16,83,80,38,70,58,72,41,90,41,78,36,25,2,92,97,0,36,98,47,48,55,71,72,70,19,30,19,6,77,28,42,57,32,13,95,66,20,23,11,66,88,98,3,27,22,4,89,22,64,62,80,23,16,8,32,3,47,86,52,29,73,3,35,60,76,50,96,55,53,18,67,32,29,99,81,78,30,100,40,22,44,71,80,99,25,55,57,8,47,57,64,3,85,95,49,17,31,44,33,78,97,83,49,97,38,40,66,20,24,92,0,5,58,87,70,39,89,94,88,32,21,0,48,56,44,24,94,35,42,63,84,43,54,15,90,37,45,47,58,87,58,63,11,38,76,71,12,89,11,34,26,33,54,4,52,20,13,96,83,44,38,57,28,71,96,70,63,86,57,3,23,41,6,69,2,65,4,0,10,72,5,63,53,8,67,56,11,85,8,64,13,98,80,66,31,54,12,27,60,13,14,71,85,51,53,58,17,9,0,83,41,46,43,82,96,28,65,57,27,78,8,41,18,18,34,82,44,58,38,40,22,22,4,21,98,66,22,69,5,68,46,14,85,88,80,97,9,91,34,78,71,88,85,56,100,33,78,64,61,90,45,59,35,31,31,93,61,36,51,37,2,60,76,4,95,60,11,25,96,18,49,24,36,96,22,1,9,75,92,15,43,75,96,21,19,99,41
181,519,444,36,99,31,47,53,86,53,69,22,15,9,11,73,81,59,6,95,100,64,17,15,52,96,69,96,29,87,99,16,66,28,30,20,48,54,48,31,44,29,97,36,63,45,9,4,99,14,88,44,51,4,80,13,86,17,62,16,82,27,87,88,69,43,62,83,19,21,50,44,88,29,68,15,15,64,8,7,77,11,56,15,24,29,7,67,78,75,19,74,73,10,40,64,55,10,38,47,51,76,35,15,7,84,7,0,97,99,26,34,39,34,45,45,69,82,71,52,36,84,55,75,50,73,93,91,11,52,70,85,63,89,7,51,83,97,24,55,44,84,64,84,15,29,45,38,68,8,73,8,10,8,55,85,64,54,24,33,42,66,98,4,73,87,12,63,53,69,89,15,93,30,77,62,8,94,74,37,78,87,61,10,0,64,20,2,99,90,65,11,39,3,98,20,80,44,81,88,0,70,54,69,55,33,79,100,54,3,55,38,67,9,47,5,50,42,65,68,59,66,64,85,78,48,26,0,28,20,54,29,19,76,31,42,30,10,11,57,57,53,62,62,13,64,92,16,76,17,90,1,54,81,17,37,82,69,62,29,65,93,4,72,79,16,78,2,21,47,9,48,24,86,12,63,21,78,85,90,88,27,67,75,38,39,72,24,100,50,53,98,39,100,13,75,27,81,72,93,80,39,7
182,520,362,57,49,85,100,33,89,17,85,26,95,9,63,74,23,84,85,5,86,52,40,59,74,80,96,22,76,70,93,0,83,74,26,53,76,8,85,92,58,43,31,17,79,54,15,87,73,11,97,82,15,27,43,86,25,70,37,84,94,26,57,48,70,50,95,34,52,79,6,32,24,39,93,68,77,2,79,98,88,36,31,34,43,63,12,14,73,83,52,30,76,80,56,21,53,41,17,28,26,3,42,89,0,87,33,79,34,51,91,92,81,29,42,36,64,83,79,84,35,16,63,91,1,2,8,1,56,27,81,30,74,13,16,46,79,92,43,70,74,23,48,96,18,26,57,45,75,64,99,96,76,13,50,76,30,55,10,57,62,12,64,88,100,24,19,75,26,83,77,35,9,12,2,4,31,32,48,84,36,42,72,72,64,0,2,85,75,78,34,3,8,79,44,73,33,38,93,85,30,100,66,49,33,96,11,83,91,4,0,79,39,69,87,46,96,76,5,41,60,8,23,58,48,44,68,70,78,78,3,10,78,38,20,75,31,62,19,6,10,54,43,37,84,23,75,94,28,44,70,17,80,54,35,11,25,6,1,91,67,54,94,73,60,16,24,38,15,43,97,80,2,51,26,33,35,6,5,93,53,53,19,13,71,63,44,84,37,27,14,36,8,47,4,2,6,76,39,50,74,80,5
183,178,386,41,0,10,26,86,63,19,77,98,50,54,26,52,72,90,79,35,87,16,3,9,92,22,64,71,54,19,63,6,67,42,39,93,71,9,46,30,57,85,73,42,4,44,17,59,49,27,43,3,52,74,52,26,31,54,69,20,11,30,94,87,64,70,19,47,44,51,25,49,49,52,72,81,27,23,34,18,89,42,28,47,88,51,29,100,12,3,24,85,30,28,76,75,87,52,14,5,23,29,73,0,0,18,0,87,81,15,15,34,64,64,4,81,86,49,17,47,16,83,30,79,24,97,18,19,8,98,100,3,39,99,38,66,47,96,67,20,3,29,23,42,88,36,53,60,91,29,12,44,72,26,33,100,49,25,49,4,63,12,60,67,78,49,68,10,24,44,45,9,17,56,32,89,71,17,36,14,56,0,76,5,20,2,0,55,39,12,67,21,84,78,54,85,99,0,82,59,5,83,68,98,34,55,1,52,59,38,74,60,56,99,66,49,52,70,89,78,6,71,50,69,62,61,60,92,78,53,55,98,12,93,42,50,66,97,56,81,72,3,48,77,1,87,39,6,79,70,91,13,97,13,89,63,59,6,38,81,27,13,63,61,16,94,91,20,5,1,19,7,21,33,84,23,25,100,39,47,5,78,18,6,95,69,28,40,28,10,86,4,22,21,81,41,6,58,96,1,44,34,53
